Tarih,Sembol,Fiyat,Gunluk %,Hacim 1g,Rejim G,Rejim H,Rejim A,Cakisma,ATR %
2026-07-27,SOKE,16.87,-1.3450292397660844,515468,0.11,0.8,1.02,0,5.451545646413026
2026-07-27,BAHKM,117.7,-1.2583892617449663,184028,0.23,1.26,0.66,1,6.062704786951429
2026-07-27,EGEGY,31.96,-2.0833333333333326,539171,0.19,0.86,0.83,0,3.258527459064484
2026-07-27,YIGIT,21.58,-0.3693444136657518,1266771,0.51,0.88,0.46,0,2.708012743948146
2026-07-27,KONTR,4.8,-4.000000000000004,356592,0.03,0.48,0.18,0,9.654859254326214
2026-07-27,KLGYO,4.69,1.0775862068965671,1905931,0.2,0.92,0.67,0,2.9341224638689307
2026-07-27,ESEN,3.73,5.665722379603405,62053797,1.95,0.95,0.43,1,2.807861152201208
2026-07-27,REEDR,6.71,-0.5925925925925931,2695205,0.11,1.19,0.42,0,4.358570725971111
2026-07-27,ZERGY,10.42,1.7578124999999971,9303512,0.76,0.5,1.21,0,6.661404537478818
2026-07-27,UCAYM,27.84,-2.1784961349262155,2363656,0.27,0.89,0.58,0,5.956086788847196
2026-07-27,A1CAP,9.38,-1.0548523206751017,2007889,0.25,0.5,1.04,0,4.600814914215511
2026-07-27,INFO,6.29,-2.782071097372484,4942582,0.26,0.37,1.38,0,10.280088347033372
2026-07-27,ARSAN,3.52,-0.8450704225352058,5034804,0.19,1.12,0.93,0,4.40099850608253
2026-07-27,BESTE,31.38,-2.8482972136222853,2873088,0.18,1.09,0.69,0,8.025856219704004
2026-07-27,BORSK,6.24,-1.1093502377178983,3489814,0.41,1.16,0.55,1,3.5631190278300764
2026-07-27,TMPOL,439.5,3.048065650644783,108657,0.21,1.06,0.96,0,5.392367192894617
2026-07-27,ONCSM,253.5,0.2967359050445104,127198,0.26,1.48,0.51,0,5.4029149716455285
2026-07-27,BURVA,849.0,7.468354430379747,32154,1.91,0.73,0.51,1,6.804633773863063
2026-07-27,KLSYN,13.71,2.0848845867460994,889531,0.21,0.67,0.85,0,6.592899365942164
2026-07-27,MNDTR,5.45,-0.1831501831501792,358091,0.33,0.66,0.66,0,2.6806611799605298
2026-07-27,KRVGD,2.59,-1.893939393939404,3812881,0.71,0.82,0.62,0,3.780445032919164
2026-07-27,ARFYE,30.72,-0.9671179883945864,1196164,0.23,0.84,0.7,0,4.319164883771314
2026-07-27,PRZMA,71.85,-2.2448979591836813,1225536,0.72,0.44,1.24,1,7.840318575080124
2026-07-27,OZYSR,13.12,-0.9063444108761404,773674,0.17,1.07,1.11,1,4.844696790310189
2026-07-27,LINK,6.19,-1.433121019108278,7688068,0.41,0.64,0.63,0,4.621941169447409
2026-07-27,GOLTS,310.25,0.0806451612903225,22926,0.32,0.84,0.65,0,2.03827209610946
2026-07-27,BLUME,31.7,-1.1228945726762414,465452,0.24,0.64,0.89,0,5.8735964147368165
2026-07-27,MERIT,16.76,2.6960784313725568,2799874,0.75,0.76,1.09,0,4.0010294300370335
2026-07-27,PLTUR,22.14,-0.6283662477558374,578923,0.55,0.59,0.59,0,3.0951055489735
2026-07-27,HOROZ,59.3,-1.0016694490818054,281582,0.15,0.5,0.77,0,4.810015862847181
2026-07-27,FRMPL,33.96,1.4943215780035863,1750175,0.58,0.52,0.86,0,4.954859485681494
2026-07-27,PENTA,13.65,0.441501103752763,681535,0.56,0.74,0.5,0,2.7763920759756
2026-07-27,NATEN,6.54,2.5078369905956137,9422501,1.57,0.73,0.47,1,3.262840523157874
2026-07-27,KATMR,2.41,0.0,6469263,0.1,0.72,0.68,0,3.2780663195890867
2026-07-27,DUNYH,137.1,-2.834868887313962,284593,0.32,0.63,0.96,0,6.1477088989747
2026-07-27,KONKA,13.15,-0.1518602885345449,718771,0.28,0.73,0.74,0,3.724892982925697
2026-07-27,AFYON,12.67,-0.1576044129235585,517048,0.42,0.69,0.49,0,2.259570298054988
2026-07-27,GSDHO,5.26,-0.9416195856873788,3440617,0.21,0.61,0.96,0,5.477128070981985
2026-07-27,ALKIM,16.74,-0.7117437722419988,622045,0.22,1.09,0.87,0,3.607754116984936
2026-07-27,YATAS,34.54,-1.1448196908986794,230621,0.32,0.92,0.59,0,3.6547618641193296
2026-07-27,FONET,5.29,-1.1214953271027963,3388596,0.13,0.68,0.58,0,4.857278409731041
2026-07-27,INTEM,254.5,-0.5859375,15425,0.35,0.68,0.43,0,3.512666004426506
2026-07-27,KUVVA,159.8,3.56448476992871,342438,0.81,1.98,1.16,2,5.334783275773429
2026-07-27,TATGD,19.88,1.896463352127101,918301,0.37,1.04,0.57,0,3.968878595187144
2026-07-27,DESA,9.52,-1.3471502590673656,479204,0.32,0.91,0.84,0,3.756752241439103
2026-07-27,METRO,8.52,-2.739726027397263,2851670,0.37,0.92,0.71,0,4.902779255364495
2026-07-27,AYES,31.0,-0.7046764894298491,1518,0.02,0.65,0.77,0,2.615621440512158
2026-07-27,ADESE,0.92,1.0989010989011,36589594,0.29,0.91,0.54,0,3.2274544977094504
2026-07-27,KTSKR,98.45,-1.2042147516307102,132216,0.12,0.82,0.79,0,6.067863145991543
2026-07-27,BRKVY,80.65,-0.7995079950799403,88766,0.36,0.66,0.5,0,3.398247281653224
2026-07-27,CEMTS,9.11,0.2200220022002153,582593,0.32,0.88,0.68,0,2.463564872370383
2026-07-27,MERCN,24.08,1.0915197313182117,594155,0.19,0.53,0.8,0,5.629140872794089
2026-07-27,YBTAS,15.1,0.0,828,0.02,0.69,0.64,0,1.260948156918776
2026-07-27,MHRGY,3.7,-1.0695187165775408,3382884,0.79,0.92,0.7,0,4.237227425077447
2026-07-27,ORMA,166.6,0.2406738868832766,297,0.05,0.73,0.71,0,2.9991858939825
2026-07-27,GENTS,6.14,0.9868421052631514,5258495,0.68,0.99,0.55,0,3.394006535673337
2026-07-27,DCTTR,11.5,0.0870322019147065,1561257,0.28,0.77,0.47,0,4.316229118929002
2026-07-27,DARDL,1.9,0.0,6660959,0.32,1.27,0.65,0,3.40295364758128
2026-07-27,GZNMI,65.2,-3.6215816703621617,682109,0.22,1.48,0.61,1,6.641614749457106
2026-07-27,BVSAN,116.9,0.6024096385542194,199361,0.23,1.05,0.66,0,3.9386555052377688
2026-07-27,AZTEK,4.32,-0.4608294930875478,1410155,0.3,0.52,0.49,0,4.88795321243395
2026-07-27,KZGYO,21.5,0.2798507462686507,219598,0.21,0.86,0.47,0,2.6934441916338763
2026-07-27,GOLDA,16.05,-6.195207481005252,34962995,0.44,,,0,
2026-07-27,ERCB,56.4,2.919708029197083,1388123,1.0,1.16,0.83,1,4.811156740116645
2026-07-27,YUNSA,8.93,0.7900677200902968,1109393,0.3,0.87,0.56,0,3.5051097782334764
2026-07-27,DITAS,24.74,-0.2419354838709769,2092227,0.34,1.02,1.29,0,10.958490708605998
2026-07-27,NETAS,66.5,3.825136612021863,240198,0.68,0.47,0.99,0,4.0001463439142615
2026-07-27,DYOBY,13.65,-0.5102040816326551,433798,0.24,0.7,0.27,0,3.342891235265635
2026-07-27,FMIZP,288.75,0.3475238922675934,12294,0.42,0.63,0.53,0,2.716495121871339
2026-07-27,ELITE,30.9,-2.091254752851712,174392,0.18,0.71,0.61,0,3.8452960067343
2026-07-27,HURGZ,7.14,3.7790697674418574,7283549,0.91,1.47,0.39,1,4.850301587081939
2026-07-27,VBTYZ,34.08,-1.5028901734104136,1145723,0.44,0.82,0.89,0,4.842951285202049
2026-07-27,BORLS,5.78,0.5217391304347869,2120433,0.32,0.17,0.88,0,7.627627978280903
2026-07-27,OZSUB,34.94,4.548174745661269,1512789,0.53,1.19,0.7,1,4.617817475442218
2026-07-27,TSGYO,6.15,0.0,330573,0.35,0.62,0.79,0,2.780867666882099
2026-07-27,EKSUN,6.51,-1.5128593040847282,1829479,0.18,1.05,1.07,0,5.98116700421819
2026-07-27,SUWEN,6.95,-1.558073654390927,954440,0.14,1.5,1.09,1,5.486257220556937
2026-07-27,ALVES,2.46,-0.4048582995951509,17809745,0.34,0.89,0.46,0,3.6798580447358
2026-07-27,GOODY,2.64,1.5384615384615397,3693005,0.21,0.3,1.78,0,5.042993655078409
2026-07-27,KRONT,23.7,3.947368421052625,931064,0.49,0.81,0.74,0,6.587333676830401
2026-07-27,SAFKR,18.38,-4.618578100674626,1314111,0.53,0.55,0.78,0,5.914299307982804
2026-07-27,KERVN,7.1,2.158273381294956,17347,0.02,1.06,0.68,0,3.4708723316943733
2026-07-27,BIGCH,7.01,-1.406469760900148,6580773,0.71,0.7,1.5,0,5.263185049225497
2026-07-27,SOHOE,12.03,-2.8271405492730324,12763476,0.19,,,0,8.780345055728029
2026-07-27,ONRYT,59.8,-0.4163197335553705,255616,0.3,0.65,0.7,0,4.593688853984035
2026-07-27,PCILT,33.7,1.4449127031908608,268881,0.19,0.89,0.59,0,4.793667326682223
2026-07-27,BRLSM,16.52,-0.9592326139088736,1233568,0.16,0.97,0.74,0,6.345584192741644
2026-07-27,ESCOM,5.34,1.328273244781789,7082783,0.37,0.42,0.76,0,4.799072794155966
2026-07-27,SERNT,8.86,-0.7838745800671924,1416787,0.22,0.43,0.88,0,5.909670816997027
2026-07-27,DAGI,9.2,0.0,1723203,0.1,0.92,1.5,1,6.492550938775789
2026-07-27,SAYAS,46.3,-2.731092436974799,597587,0.38,0.96,0.77,0,5.72954123680986
2026-07-27,HUNER,3.67,0.0,6628076,0.14,0.99,1.15,0,5.283475723212144
2026-07-27,OSMEN,8.97,-1.1025358324145496,1713114,0.26,0.71,1.65,1,6.373739300845799
2026-07-27,PNSUT,11.42,0.0,310295,0.12,1.2,0.54,0,3.474958263184073
2026-07-27,SANFM,9.47,-0.3157894736842038,1486889,0.18,0.62,0.74,0,4.956142451547086
2026-07-27,PNLSN,46.72,-0.4262574595055473,482845,0.22,1.43,0.9,0,5.27894908883148
2026-07-27,TKNSA,17.48,-0.1142857142857118,427768,0.23,0.73,0.53,0,2.823068573421088
2026-07-27,KIMMR,14.52,-1.2916383412644543,267410,0.24,0.89,0.47,0,2.8807279834194643
2026-07-27,TURGG,27.18,-0.5852231163130949,126110,0.38,0.52,0.44,0,3.366293764434772
2026-07-27,GATEG,309.75,-0.0806451612903225,722,0.02,0.87,0.85,0,1.6626706732787515
2026-07-27,SEGYO,4.25,-1.620370370370377,1595743,0.24,1.15,0.5,0,3.857233405178502
2026-07-27,PETUN,11.42,-0.6092254134029615,375761,0.27,1.04,0.6,0,2.6724119924647725
2026-07-27,USAK,1.41,-0.7042253521126767,16455279,0.22,0.84,0.85,0,4.085439062091982
2026-07-27,MRGYO,1.43,-0.6944444444444451,11979090,0.16,1.1,0.48,0,4.25611260023435
2026-07-27,BAKAB,48.36,0.5823627287853601,151698,0.33,0.45,1.21,0,6.402058461844485
2026-07-27,BURCE,42.04,3.70004933399112,3440132,2.1,0.7,0.48,1,4.157155967976282
2026-07-27,KUTPO,84.4,-0.7642563198118654,71560,0.51,0.82,0.56,0,2.686294215850267
2026-07-27,DGATE,115.5,1.762114537444934,166170,0.45,1.18,0.53,1,4.708991431063189
2026-07-27,ENSRI,6.02,-2.113821138211395,7061851,0.11,0.8,1.43,0,10.056489182195596
2026-07-27,PKENT,132.3,-1.5624999999999956,60143,0.26,1.36,0.58,0,3.1567218701266726
2026-07-27,BAGFS,24.56,0.0,116972,0.24,0.74,0.25,0,2.8162140356591765
2026-07-27,CEMAS,4.17,0.0,2179617,0.17,0.71,0.75,0,3.50625097939902
2026-07-27,ERBOS,163.9,-0.5461165048543724,40046,0.46,0.97,1.09,0,4.067041606987675
2026-07-27,BYDNR,38.38,-1.5897435897435832,211485,0.27,0.94,0.86,0,4.382327151101016
2026-07-27,MACKO,32.56,-0.6105006105005975,162677,0.3,0.69,0.44,0,3.6720320696042426
2026-07-27,LIDFA,2.95,-1.6666666666666607,3594232,0.35,0.56,1.21,0,4.137935506856024
2026-07-27,YAPRK,10.9,-0.4566210045662003,505257,0.29,0.66,0.45,0,3.671367517114106
2026-07-27,DOGUB,81.3,-2.4009603841536618,127284,0.35,1.04,0.51,0,8.802306735621203
2026-07-27,NUGYO,9.63,-0.4136504653567647,1636165,0.82,1.01,0.75,0,4.456018548355053
2026-07-27,IHLAS,1.07,0.0,36567740,0.7,0.33,1.48,0,3.90426734841552
2026-07-27,MEDTR,26.46,-0.3765060240963775,79598,0.21,0.68,0.78,0,2.460104762402399
2026-07-27,PINSU,10.93,-1.085972850678742,1595673,0.27,1.72,0.54,0,4.333677914880262
2026-07-27,LKMNH,14.46,-0.4132231404958589,237682,0.27,0.75,0.57,0,3.1420412261721244
2026-07-27,KNFRT,11.61,-0.6843455945252359,863295,0.29,0.63,0.95,0,4.884784695332584
2026-07-27,HDFGS,2.67,-2.1978021978022,22735156,0.29,0.92,0.89,0,6.217004819634719
2026-07-27,BEGYO,3.76,-0.5291005291005296,1606940,0.33,0.74,0.61,0,2.7064258800359364
2026-07-27,DZGYO,7.57,-1.174934725848562,471847,0.29,0.79,0.68,0,3.1637998871623307
2026-07-27,AKSUE,46.14,-0.5174644243208323,277583,0.17,0.63,1.02,0,3.924552567577739
2026-07-27,ISSEN,7.21,0.557880055788006,315042,0.48,0.57,0.41,0,3.0763086956090646
2026-07-27,MNDRS,10.91,-0.1829826166514142,549077,0.27,0.72,0.52,0,2.2091422754672343
2026-07-27,EMKEL,19.77,-1.9345238095238124,1471633,0.22,0.78,0.52,0,5.67337839548266
2026-07-27,SANKO,19.81,-0.4522613065326626,119497,0.49,0.55,0.66,0,2.662811931125571
2026-07-27,CMBTN,1761.0,4.510385756676557,41846,1.39,0.74,1.54,2,4.711912275768151
2026-07-27,ATEKS,116.8,-1.0169491525423753,194,0.01,0.56,1.02,0,4.8115337701882375
2026-07-27,INTEK,371.25,0.0,2301,0.12,1.36,1.25,2,3.551505590727202
2026-07-27,PKART,129.1,0.466926070038906,111130,0.15,0.82,0.79,0,7.307161103510124
2026-07-27,MTRKS,28.86,-0.9608785175017196,406201,0.35,0.7,1.04,0,4.925513829283247
2026-07-27,ARTMS,40.7,-0.7317073170731638,304387,0.34,0.52,0.76,0,3.417941898892303
2026-07-27,MARBL,12.56,0.0796812749003967,352880,0.27,0.41,0.95,0,3.150699075232529
2026-07-27,MSGYO,6.04,0.8347245409014995,425813,0.19,0.67,0.53,0,4.228719558841823
2026-07-27,PAPIL,13.2,-1.418969380134438,1868680,0.21,0.6,1.01,0,4.45843250504524
2026-07-27,SKYLP,271.5,-5.152838427947598,29799,0.49,1.04,0.66,0,6.823748325235084
2026-07-27,LUKSK,95.4,-0.624999999999994,21867,0.28,0.33,1.06,0,3.819233641653105
2026-07-27,BEYAZ,26.46,-1.8545994065281897,1662308,1.44,1.41,0.71,1,5.169633344511806
2026-07-27,DURKN,19.69,-2.0398009950248763,1282801,0.68,0.75,0.54,0,4.456372409553366
2026-07-27,IMASM,2.81,-1.748251748251742,4114319,0.3,0.74,0.62,0,3.3376141416328617
2026-07-27,TGSAS,182.9,1.0497237569060804,109466,0.45,0.86,0.82,0,5.105360671845332
2026-07-27,PRKME,18.12,2.084507042253527,1145503,0.49,0.3,1.96,0,5.980238907151885
2026-07-27,RUZYE,9.26,-2.5263157894736867,3685010,0.4,1.39,0.73,0,4.872653572567326
2026-07-27,MEKAG,3.19,-1.846153846153848,5861970,0.53,0.88,0.33,0,3.4768596783627435
2026-07-27,MARTI,1.74,0.5780346820809253,15090322,0.32,1.06,0.38,0,4.72958259053686
2026-07-27,PAMEL,81.0,-1.2195121951219512,89947,0.57,0.31,1.43,0,4.296894388362239
2026-07-27,DGNMO,7.44,2.620689655172419,956569,0.23,0.8,0.61,0,6.096858787797262
2026-07-27,DURDO,5.03,0.3992015968063965,244287,0.11,0.82,0.6,0,3.7049261196176375
2026-07-27,ARENA,24.84,-0.3210272873194295,492608,0.4,0.8,0.36,0,4.834273523582213
2026-07-27,KRGYO,2.5,0.0,1551474,0.29,0.34,1.04,0,2.645139940833318
2026-07-27,TEKTU,8.35,1.9536019536019555,6319709,0.43,1.6,0.64,0,6.166546034566823
2026-07-27,DNISI,20.24,1.1999999999999922,233782,0.32,0.34,1.39,0,4.218685207627265
2026-07-27,EDIP,36.82,2.3346303501945624,340967,0.56,0.75,0.93,0,3.640170453673929
2026-07-27,VANGD,93.9,1.0220548682087174,47397,0.26,0.61,0.81,0,5.34344960271867
2026-07-27,KLMSN,29.28,0.1367989056087643,266419,0.35,0.46,0.82,0,3.714828985284463
2026-07-27,SNICA,3.75,-1.8324607329842888,9895546,0.46,0.57,1.9,0,4.923665161832096
2026-07-27,OZRDN,30.68,-0.3248862897985751,153402,0.51,0.9,0.64,0,7.962521217959723
2026-07-27,DERHL,11.36,-0.8726003490401519,621845,0.19,0.62,0.65,0,3.4536903075572813
2026-07-27,SKYMD,14.53,0.1378359751895215,521796,0.17,0.56,0.91,0,4.898322645939815
2026-07-27,ANGEN,10.08,-0.6896551724137958,379379,0.15,0.42,0.82,0,3.3300124307487624
2026-07-27,MAKTK,11.11,0.0900900900900881,855862,0.19,0.92,0.79,0,4.1471369674188026
2026-07-27,FORMT,1.9,-1.5544041450777215,5312156,0.25,0.8,0.56,0,3.2842010033691302
2026-07-27,LRSHO,2.9,-0.3436426116838567,3138209,0.13,1.06,0.76,0,4.555764095955723
2026-07-27,EGSER,3.01,0.3333333333333262,623995,0.23,0.67,0.81,0,3.681164224621504
2026-07-27,SELVA,1.99,-0.5000000000000004,19266456,0.51,0.96,0.56,0,3.619790210467339
2026-07-27,ICUGS,5.94,-0.9999999999999934,4028398,0.17,1.03,0.67,0,6.796387820191309
2026-07-27,UNLU,11.83,0.2542372881355877,327760,0.22,0.52,1.14,0,3.744642655551796
2026-07-27,OZGYO,2.07,-3.2710280373831906,23888468,0.42,1.94,1.3,0,5.8830634726176045
2026-07-27,AGYO,7.69,-0.9020618556700952,51962,0.13,1.08,0.64,0,4.54334314171488
2026-07-27,CONSE,2.58,-2.6415094339622582,6918456,0.61,1.36,0.63,1,3.44056529928184
2026-07-27,OBASE,44.38,-0.1350135013501241,254226,0.16,1.49,1.19,1,6.188847372762006
2026-07-27,KRSTL,10.6,0.7604562737642593,1182962,0.44,0.75,0.42,0,3.0261410521374392
2026-07-27,GSDDE,13.22,-1.5636634400595613,1603019,0.25,0.57,1.1,0,7.078992873836492
2026-07-27,BIZIM,24.94,-0.2399999999999949,74530,0.27,0.57,0.95,0,3.0972588439661823
2026-07-27,BLCYT,20.98,-0.3798670465337051,347030,0.23,0.45,0.73,0,5.423240415455277
2026-07-27,SUMAS,332.0,-0.8955223880597015,202,0.06,0.79,0.68,0,4.961603624171525
2026-07-27,FRIGO,2.25,-1.3157894736842022,7781248,0.16,0.68,1.43,1,5.760480206233484
2026-07-27,MAKIM,16.96,-0.8187134502924008,422495,0.17,0.35,1.35,0,5.071178876624867
2026-07-27,SEKUR,10.68,4.808635917566244,221314,0.23,0.3,0.92,0,6.577186471795525
2026-07-27,CUSAN,27.1,1.270553064275037,3783735,2.2,1.74,0.81,2,4.761419532246952
2026-07-27,DERIM,34.9,-1.0770975056689414,66165,0.21,0.68,0.8,0,4.219478149645403
2026-07-27,ISBIR,71.75,-0.966183574879231,918,0.04,0.84,0.83,0,2.7284290869223407
2026-07-27,RUBNS,22.18,-3.2286212914485253,1224915,0.52,0.44,1.05,0,6.21770603742679
2026-07-27,ULUFA,1.72,0.5847953216374274,13989547,0.29,1.64,0.78,0,4.455666652701368
2026-07-27,GLRYH,3.01,-0.986842105263166,2412436,0.27,0.72,0.83,0,3.987143779328735
2026-07-27,PENGD,10.51,1.0576923076923022,1075136,0.38,0.72,0.29,0,4.077013221292646
2026-07-27,DMSAS,9.15,1.6666666666666703,1437657,0.33,0.84,1.5,0,3.772200061594321
2026-07-27,TLMAN,84.25,-0.9406231628453818,51314,0.19,1.01,1.02,0,3.182934616166518
2026-07-27,KFEIN,8.94,0.2242152466367665,1206045,0.21,0.76,0.78,0,4.644177984201379
2026-07-27,A1YEN,2.89,-1.3651877133105812,5569019,0.35,0.82,0.42,0,3.9136515048187976
2026-07-27,AVGYO,15.42,-1.5325670498084305,872561,0.24,1.55,1.08,0,8.199046659947399
2026-07-27,IHLGM,1.7,0.5917159763313614,4638991,0.33,0.5,0.87,0,3.0865167338517283
2026-07-27,RTALB,3.33,-1.479289940828397,10700721,0.49,0.59,0.71,0,4.475439072364553
2026-07-27,BRKO,12.04,0.0,21968,0.05,0.57,1.25,0,3.811628517270951
2026-07-27,BRMEN,18.26,-3.2838983050847323,10081,0.03,0.45,1.32,1,6.101364234830344
2026-07-27,DOFER,29.94,-0.7952286282306111,150355,0.33,0.7,0.47,0,3.347495277737209
2026-07-27,SKTAS,3.31,-1.1940298507462697,3778511,0.23,0.45,1.61,0,6.0142838125060205
2026-07-27,EYGYO,2.36,-0.421940928270052,1935593,0.11,1.18,0.62,0,5.304586766522144
2026-07-27,MARKA,79.3,0.6984126984126948,287268,0.5,0.6,0.37,0,6.759588699228311
2026-07-27,KRPLS,9.36,-0.9523809523809508,2097931,0.98,0.96,0.77,0,3.757064846088373
2026-07-27,VRGYO,1.92,-0.5181347150259072,3999669,0.34,0.68,0.66,0,2.9676929370252108
2026-07-27,YKSLN,3.14,-0.3174603174603106,1512168,0.2,0.93,0.78,0,4.144115554186518
2026-07-27,MEPET,20.76,-1.4245014245014112,181521,0.5,0.87,0.72,0,5.380665281749257
2026-07-27,EUHOL,10.25,0.0,11662,0.02,0.98,0.71,0,2.157181203780463
2026-07-27,ETILR,6.35,-0.3139717425431784,1193636,0.09,1.1,0.67,0,6.038747341443952
2026-07-27,PRDGS,7.88,1.2853470437017949,2363285,0.51,1.13,0.54,0,4.44690596048703
2026-07-27,YYAPI,0.89,0.0,157308,0.04,0.92,0.34,0,3.4556058270292747
2026-07-27,GLBMD,12.68,-0.8600469116497219,114424,0.34,0.53,1.19,0,5.639278864895295
2026-07-27,BNTAS,6.07,0.1650165016501761,529578,0.23,0.62,0.68,0,2.474694765174731
2026-07-27,AVHOL,39.06,-0.2043944813489992,212428,0.1,0.99,1.01,0,5.37236313403921
2026-07-27,ZEDUR,8.24,-0.8423586040914595,730401,0.35,0.62,0.68,0,4.590968704551939
2026-07-27,RNPOL,2.36,-1.255230125523023,361056,0.13,0.77,0.55,0,5.601360662943096
2026-07-27,OTTO,181.5,-1.08991825613079,45519,0.1,0.89,0.88,0,6.312190844441802
2026-07-27,DENGE,2.39,3.0172413793103576,10088836,0.69,0.49,1.38,0,4.515751919102288
2026-07-27,TUCLK,3.84,-0.2597402597402657,1125719,0.26,0.74,0.38,0,2.4818182444843444
2026-07-27,ACSEL,126.2,-1.789883268482488,90007,0.43,0.76,0.56,0,5.194556632243966
2026-07-27,OSTIM,1.73,0.5813953488372098,1936400,0.13,0.44,1.09,0,3.853467681144649
2026-07-27,TRILC,1.35,2.2727272727272747,349447,0.03,1.12,0.17,0,6.489864681986451
2026-07-27,GEDZA,29.0,-0.4120879120879155,97841,0.2,0.6,0.39,0,3.5805631803383893
2026-07-27,NIBAS,4.06,-1.2165450121654673,2133290,0.34,0.76,0.34,0,4.089492924264006
2026-07-27,SANEL,72.65,0.0,19474,0.09,0.38,1.06,0,7.816451070727205
2026-07-27,FADE,15.89,1.210191082802556,591918,0.26,0.72,0.83,0,4.318341830718829
2026-07-27,BMSCH,13.16,-0.6042296072507558,646408,0.51,0.66,0.78,0,4.328131750281056
2026-07-27,MERKO,1.45,-0.6849315068493157,8865435,0.2,0.82,0.58,0,5.017093892566119
2026-07-27,YAYLA,22.66,-1.3925152306353363,390945,0.36,0.64,0.74,0,5.652641868953044
2026-07-27,BAYRK,4.59,0.2183406113537071,1996724,0.17,1.21,0.63,0,4.845034592054757
2026-07-27,TDGYO,16.08,-0.4950495049505065,300949,0.41,0.6,0.95,0,5.519623836060375
2026-07-27,HKTM,10.75,1.3195098963242278,1684459,0.49,0.6,0.73,0,4.799530597484165
2026-07-27,DESPC,45.82,-4.541666666666666,843713,0.39,2.05,1.25,1,7.783287166115034
2026-07-27,ARZUM,1.82,0.0,2770106,0.19,0.61,0.63,0,4.412558252028822
2026-07-27,AVOD,3.88,-1.020408163265307,2061516,0.48,0.57,0.46,0,4.44023647613305
2026-07-27,IZINV,59.2,-1.4975041597337746,115166,0.4,0.58,0.86,0,4.182392636653867
2026-07-27,CEOEM,23.98,0.4187604690117312,443473,0.12,1.0,1.02,0,6.063530141267987
2026-07-27,EPLAS,5.47,-0.3642987249544711,475254,0.17,0.66,0.66,0,3.899419922431023
2026-07-27,IHGZT,1.27,0.0,5127196,0.58,0.36,1.09,0,2.9572826508952983
2026-07-27,SODSN,8.5,0.5917159763313694,1609,0.03,0.82,0.7,0,2.1538449794610166
2026-07-27,EMNIS,160.7,-1.652386780905763,1234,0.2,1.14,0.53,0,2.642808617212231
2026-07-27,VKING,23.66,-1.2520868113522567,132860,0.16,1.82,0.59,0,4.380460566605636
2026-07-27,SEKFK,5.12,-0.5825242718446649,743731,0.73,1.5,0.69,0,3.99332776175754
2026-07-27,SEYKM,4.85,-2.217741935483877,831565,0.24,0.93,1.05,0,6.992146372943424
2026-07-27,FLAP,10.25,-3.027436140018924,271863,0.35,0.61,0.72,0,5.95432605634491
2026-07-27,BALAT,73.75,4.093154551870157,5026,0.12,0.85,0.93,0,4.399185672121162
2026-07-27,ORCAY,4.01,0.0,551355,0.34,0.76,0.6,0,4.951309459119644
2026-07-27,MMCAS,79.0,9.570041608876569,435,0.03,0.97,0.56,0,4.16945097240133
2026-07-27,HATEK,15.43,1.3797634691195737,321524,0.22,0.95,0.44,0,3.487794422778649
2026-07-27,OYAYO,47.14,1.551055579491596,9003,0.21,0.38,0.84,0,4.4292043761886735
2026-07-27,PSDTC,122.4,0.4926108374384307,49498,0.34,0.6,1.92,0,4.951444832522262
2026-07-27,COSMO,123.6,-1.904761904761909,18500,0.51,0.66,0.82,0,5.845647557679821
2026-07-27,ERSU,23.88,-0.5000000000000042,104714,0.32,0.94,0.56,0,4.951866691685079
2026-07-27,HUBVC,2.94,-3.921568627450984,558968,0.26,0.82,0.78,0,6.992740989651465
2026-07-27,YESIL,1.29,-1.5267175572519098,4350115,0.16,1.36,0.4,0,3.827848976355614
2026-07-27,SMART,26.02,-1.4393939393939357,711641,0.29,0.93,0.61,0,6.47089619760976
2026-07-27,SILVR,2.34,-2.092050209205032,1137213,0.77,0.72,0.73,0,3.828760318950471
2026-07-27,ATSYH,104.0,0.0,15118,0.2,0.81,1.29,0,5.233886385564261
2026-07-27,YONGA,47.84,-0.1252609603340191,6529,0.31,1.04,0.89,0,2.36954655125274
2026-07-27,VKFYO,25.86,-2.0454545454545423,61067,0.25,0.74,0.81,0,5.0316078473050725
2026-07-27,ETYAT,12.9,-1.9756838905775056,123042,0.2,0.65,0.96,0,4.938034050992668
2026-07-27,EUKYO,12.98,0.0771010023130284,397986,0.32,0.85,1.08,0,5.361853269725686
2026-07-27,KRTEK,21.7,-0.3673094582185576,54641,0.59,0.93,0.43,0,3.3194716688780628
2026-07-27,BRKSN,7.69,-0.9020618556700952,76448,0.27,0.81,0.51,0,2.748806629450839
2026-07-27,RODRG,24.88,-0.4800000000000039,32000,0.21,0.75,0.49,0,5.095610479171397
2026-07-27,IHEVA,2.02,0.0,181662,0.2,0.44,0.85,0,2.6940491179870096
2026-07-27,IDGYO,4.44,-2.417582417582405,333170,0.2,0.85,0.65,0,7.923318329733085
2026-07-27,OYLUM,7.97,0.3778337531486065,40881,0.11,0.7,0.56,0,3.970992260919332
2026-07-27,SAMAT,5.63,-1.0544815465729436,376395,0.28,0.54,1.05,0,5.6456421809035175
2026-07-27,EKIZ,73.45,9.790732436472345,4486,0.29,1.01,0.84,0,3.998636610771174
